date,region,product,category,sales,quantity,customer_id,channel
2026-05-07,西南,SKU-D,常规,3437.53,17,C-2146,经销商
2026-05-07,华南,SKU-B,核心,10461.29,52,C-2061,经销商
2026-05-07,华中,SKU-A,核心,10562.94,52,C-2013,经销商
2026-05-07,华北,SKU-A,核心,15273.19,76,C-2199,经销商
2026-05-07,西南,SKU-B,核心,8780.19,43,C-2175,线下
2026-05-08,华北,SKU-E,长尾,2343.38,11,C-2193,经销商
2026-05-08,西南,SKU-C,常规,5499.66,27,C-2071,线上
2026-05-08,华东,SKU-B,核心,15470.77,77,C-2050,线下
2026-05-08,华北,SKU-B,核心,11555.64,57,C-2104,经销商
2026-05-08,西南,SKU-D,常规,3453.69,17,C-2048,线上
2026-05-08,华北,SKU-C,常规,7258.69,36,C-2016,经销商
2026-05-08,华南,SKU-C,常规,6243.75,31,C-2018,经销商
2026-05-08,华东,SKU-C,常规,8514.76,42,C-2052,线下
2026-05-08,华南,SKU-D,常规,4613.21,23,C-2155,线上
2026-05-08,华中,SKU-B,核心,8849.59,44,C-2183,线下
2026-05-08,华南,SKU-E,长尾,2030.63,10,C-2018,线下
2026-05-08,华中,SKU-A,核心,13054.76,65,C-2112,线下
2026-05-08,华中,SKU-C,常规,5802.6,29,C-2188,经销商
2026-05-08,西南,SKU-B,核心,8394.28,41,C-2168,线上
2026-05-08,西南,SKU-A,核心,9849.18,49,C-2061,经销商
2026-05-08,西南,SKU-E,长尾,1852.98,9,C-2101,经销商
2026-05-08,华中,SKU-D,常规,4326.8,21,C-2124,线下
2026-05-08,华北,SKU-D,常规,5403.74,27,C-2081,线上
2026-05-08,华南,SKU-A,核心,11584.84,57,C-2099,线下
2026-05-08,华东,SKU-D,常规,4786.45,23,C-2168,经销商
2026-05-08,华东,SKU-E,长尾,3032.82,15,C-2051,线下
2026-05-08,华北,SKU-A,核心,12041.97,60,C-2090,线上
2026-05-08,华中,SKU-E,长尾,2103.57,10,C-2075,线下
2026-05-08,华南,SKU-B,核心,10133.95,50,C-2182,经销商
2026-05-08,华东,SKU-A,核心,17689.06,88,C-2014,经销商
2026-05-09,华中,SKU-E,长尾,1770.69,8,C-2021,线下
2026-05-09,西南,SKU-E,长尾,1717.05,8,C-2185,线下
2026-05-09,西南,SKU-D,常规,3574.56,17,C-2024,线下
2026-05-09,华东,SKU-D,常规,6033.47,30,C-2183,经销商
2026-05-09,华中,SKU-D,常规,3527.1,17,C-2022,经销商
2026-05-09,华中,SKU-B,核心,9452.95,47,C-2103,线下
2026-05-09,西南,SKU-C,常规,5205.38,26,C-2055,线上
2026-05-09,华中,SKU-A,核心,11414.27,57,C-2104,线下
2026-05-09,华南,SKU-E,长尾,2473.41,12,C-2083,线上
2026-05-09,华北,SKU-C,常规,7038.74,35,C-2090,经销商
2026-05-09,西南,SKU-A,核心,9900.94,49,C-2138,经销商
2026-05-09,华东,SKU-A,核心,20299.73,101,C-2004,线下
2026-05-09,华北,SKU-B,核心,10606.6,53,C-2074,线下
2026-05-09,华南,SKU-D,常规,4025.17,20,C-2090,线下
2026-05-09,华南,SKU-B,核心,9343.14,46,C-2028,线上
2026-05-09,华北,SKU-A,核心,14267.73,71,C-2197,线上
2026-05-09,华东,SKU-B,核心,13630.33,68,C-2121,线上
2026-05-09,华东,SKU-C,常规,9089.32,45,C-2102,线上
2026-05-09,华北,SKU-E,长尾,2178.94,10,C-2175,线上
2026-05-09,华南,SKU-A,核心,14137.63,70,C-2019,线上
2026-05-09,华中,SKU-C,常规,5934.38,29,C-2017,线下
2026-05-09,华东,SKU-E,长尾,2863.64,14,C-2082,线上
2026-05-09,西南,SKU-B,核心,7575.68,37,C-2050,线上
2026-05-09,华北,SKU-D,常规,4686.98,23,C-2002,线下
2026-05-09,华南,SKU-C,常规,7284.13,36,C-2126,经销商
2026-05-10,西南,SKU-B,核心,8128.52,40,C-2114,线上
2026-05-10,华北,SKU-B,核心,11224.41,56,C-2170,线上
2026-05-10,西南,SKU-D,常规,3942.85,19,C-2083,线下
2026-05-10,华东,SKU-E,长尾,3259.86,16,C-2149,线下
2026-05-10,西南,SKU-C,常规,5216.44,26,C-2050,线下
2026-05-10,华东,SKU-C,常规,8982.97,44,C-2022,线下
2026-05-10,华北,SKU-C,常规,7288.71,36,C-2048,经销商
2026-05-10,华中,SKU-E,长尾,1670.0,8,C-2159,线下
2026-05-10,华北,SKU-A,核心,14898.55,74,C-2124,经销商
2026-05-10,华东,SKU-D,常规,6407.79,32,C-2174,经销商
2026-05-10,华北,SKU-E,长尾,2390.11,11,C-2020,线上
2026-05-10,华中,SKU-C,常规,6294.25,31,C-2070,线上
2026-05-10,华中,SKU-A,核心,13129.51,65,C-2065,经销商
2026-05-10,华南,SKU-C,常规,5886.31,29,C-2146,线下
2026-05-10,华南,SKU-A,核心,12393.44,61,C-2184,线下
2026-05-10,华南,SKU-E,长尾,2329.38,11,C-2184,线上
2026-05-10,华南,SKU-B,核心,9800.45,49,C-2051,经销商
2026-05-10,华南,SKU-D,常规,3887.56,19,C-2161,线下
2026-05-10,华北,SKU-D,常规,5220.66,26,C-1002,经销商
2026-05-10,华东,SKU-B,核心,14192.4,70,C-2103,线下
2026-05-10,华中,SKU-B,核心,8581.43,42,C-2006,线下
2026-05-10,西南,SKU-E,长尾,1719.43,8,C-2017,线下
2026-05-10,华中,SKU-D,常规,3384.72,16,C-2122,经销商
2026-05-10,西南,SKU-A,核心,11417.06,57,C-2152,经销商
2026-05-10,华东,SKU-A,核心,18686.06,93,C-2002,线上
2026-05-11,华东,SKU-B,核心,12114.63,60,C-2146,经销商
2026-05-11,华东,SKU-E,长尾,2994.58,14,C-2130,线下
2026-05-11,华南,SKU-E,长尾,2221.28,11,C-1002,线上
2026-05-11,华东,SKU-C,常规,9146.53,45,C-2000,线下
2026-05-11,华南,SKU-B,核心,9530.12,47,C-2038,线上
2026-05-11,华北,SKU-A,核心,15413.97,77,C-2115,线上
2026-05-11,华中,SKU-E,长尾,2069.52,10,C-2046,线下
2026-05-11,华南,SKU-A,核心,14261.78,71,C-2105,经销商
2026-05-11,华东,SKU-D,常规,6183.39,30,C-2052,经销商
2026-05-11,华北,SKU-D,常规,4136.24,20,C-2045,线下
2026-05-11,华北,SKU-E,长尾,2448.1,12,C-2011,线上
2026-05-11,华南,SKU-D,常规,3979.45,19,C-2177,线下
2026-05-11,西南,SKU-B,核心,8445.13,42,C-2027,经销商
2026-05-11,华中,SKU-A,核心,12262.53,61,C-2039,经销商
2026-05-11,华中,SKU-D,常规,4371.98,21,C-2066,线上
2026-05-11,华东,SKU-A,核心,16808.63,84,C-2013,经销商
2026-05-11,西南,SKU-C,常规,5328.14,26,C-2052,线上
2026-05-11,华南,SKU-C,常规,6802.58,34,C-2048,线上
2026-05-11,华中,SKU-C,常规,6797.97,33,C-2180,线下
2026-05-11,华北,SKU-B,核心,11923.15,59,C-2016,线上
2026-05-11,华中,SKU-B,核心,9016.05,45,C-2000,线下
2026-05-11,西南,SKU-A,核心,11319.24,56,C-2180,线上
2026-05-11,西南,SKU-E,长尾,1680.11,8,C-2083,经销商
2026-05-11,西南,SKU-D,常规,3465.6,17,C-2045,线上
2026-05-11,华北,SKU-C,常规,6986.34,34,C-2049,线下
2026-05-12,华南,SKU-E,长尾,2116.24,10,C-2093,线下
2026-05-12,华东,SKU-A,核心,16686.33,83,C-2012,线上
2026-05-12,华中,SKU-C,常规,5385.32,26,C-2152,线下
2026-05-12,华东,SKU-B,核心,15361.69,76,C-2100,线上
2026-05-12,华中,SKU-E,长尾,2074.16,10,C-2004,线下
2026-05-12,华北,SKU-E,长尾,2770.31,13,C-2069,线上
2026-05-12,华北,SKU-D,常规,4306.8,21,C-2188,线上
2026-05-12,西南,SKU-A,核心,10161.44,50,C-2052,线下
2026-05-12,华北,SKU-C,常规,6617.78,33,C-2008,线下
2026-05-12,华中,SKU-D,常规,3458.27,17,C-2150,经销商
2026-05-12,华南,SKU-B,核心,10047.72,50,C-2026,线下
2026-05-12,华北,SKU-A,核心,15037.18,75,C-2142,线下
2026-05-12,华东,SKU-C,常规,10610.88,53,C-2189,线下
2026-05-12,西南,SKU-E,长尾,1507.17,7,C-2189,线下
2026-05-12,华东,SKU-D,常规,6109.1,30,C-2185,经销商
2026-05-12,西南,SKU-D,常规,3178.88,15,C-2000,经销商
2026-05-12,华中,SKU-A,核心,10481.65,52,C-2104,经销商
2026-05-12,华南,SKU-C,常规,5754.55,28,C-2139,线上
2026-05-12,华中,SKU-B,核心,9253.05,46,C-2186,经销商
2026-05-12,华北,SKU-B,核心,10642.77,53,C-2012,经销商
2026-05-12,西南,SKU-B,核心,7372.67,36,C-2044,线下
2026-05-12,西南,SKU-C,常规,5558.38,27,C-2187,经销商
2026-05-12,华南,SKU-A,核心,11399.48,56,C-2185,线上
2026-05-12,华南,SKU-D,常规,4316.54,21,C-2131,线上
2026-05-12,华东,SKU-E,长尾,3058.67,15,C-2035,线上
2026-05-13,华北,SKU-C,常规,6612.24,33,C-2014,线下
2026-05-13,华东,SKU-A,核心,20118.56,100,C-2001,线上
2026-05-13,华北,SKU-B,核心,11754.48,58,C-2179,线上
2026-05-13,华南,SKU-C,常规,6795.54,33,C-2059,线上
2026-05-13,华东,SKU-D,常规,4754.9,23,C-2064,线下
2026-05-13,华东,SKU-E,长尾,3012.15,15,C-2148,经销商
2026-05-13,华南,SKU-E,长尾,2165.74,10,C-2031,线上
2026-05-13,西南,SKU-C,常规,5718.5,28,C-2073,经销商
2026-05-13,华中,SKU-A,核心,13177.45,65,C-2144,线上
2026-05-13,华北,SKU-E,长尾,2440.75,12,C-2074,线上
2026-05-13,西南,SKU-B,核心,7542.47,37,C-2103,线下
2026-05-13,华北,SKU-D,常规,4674.92,23,C-2168,线上
2026-05-13,华中,SKU-B,核心,8430.59,42,C-2034,经销商
2026-05-13,华南,SKU-A,核心,13893.79,69,C-2013,线上
2026-05-13,华北,SKU-A,核心,15356.2,76,C-2060,经销商
2026-05-13,西南,SKU-A,核心,10475.03,52,C-2038,经销商
2026-05-13,西南,SKU-E,长尾,1738.78,8,C-2129,线下
2026-05-13,西南,SKU-D,常规,3379.62,16,C-2120,线上
2026-05-13,华中,SKU-D,常规,3787.88,18,C-2066,线上
2026-05-13,华东,SKU-C,常规,9045.89,45,C-2004,经销商
2026-05-13,华南,SKU-B,核心,10329.33,51,C-2020,线上
2026-05-13,华中,SKU-C,常规,6205.44,31,C-2001,线上
2026-05-13,华中,SKU-E,长尾,1940.62,9,C-2000,线下
2026-05-13,华东,SKU-B,核心,15666.32,78,C-2148,线上
2026-05-13,华南,SKU-D,常规,4748.26,23,C-2081,线上
2026-05-14,华东,SKU-C,常规,9588.12,47,C-2008,线下
2026-05-14,华南,SKU-E,长尾,2180.39,10,C-2164,经销商
2026-05-14,华北,SKU-C,常规,7005.16,35,C-2032,线上
2026-05-14,华东,SKU-A,核心,19120.48,95,C-2005,线上
2026-05-14,华北,SKU-E,长尾,2501.86,12,C-2099,线下
2026-05-14,西南,SKU-E,长尾,1461.54,7,C-2005,经销商
2026-05-14,华中,SKU-C,常规,6415.72,32,C-2177,经销商
2026-05-14,西南,SKU-C,常规,4913.64,24,C-2018,线下
2026-05-14,西南,SKU-A,核心,9904.15,49,C-2006,线上
2026-05-14,华东,SKU-D,常规,6127.22,30,C-2141,经销商
2026-05-14,华南,SKU-D,常规,3941.67,19,C-2142,经销商
2026-05-14,华中,SKU-D,常规,4758.94,23,C-2047,线上
2026-05-14,华南,SKU-C,常规,7003.86,35,C-2048,线下
2026-05-14,华东,SKU-B,核心,16431.44,82,C-2185,经销商
2026-05-14,华中,SKU-E,长尾,1969.36,9,C-2095,线下
2026-05-14,华中,SKU-A,核心,11625.98,58,C-2143,经销商
2026-05-14,华东,SKU-E,长尾,2603.3,13,C-2149,线下
2026-05-14,华北,SKU-D,常规,4622.17,23,C-2115,经销商
2026-05-14,华南,SKU-A,核心,12889.14,64,C-2183,线下
2026-05-14,华北,SKU-B,核心,10226.41,51,C-2058,线上
2026-05-14,华北,SKU-A,核心,14201.58,71,C-2016,线上
2026-05-14,西南,SKU-B,核心,7373.06,36,C-2199,经销商
2026-05-14,华南,SKU-B,核心,9122.84,45,C-2156,经销商
2026-05-14,华中,SKU-B,核心,9063.79,45,C-2190,线下
2026-05-14,西南,SKU-D,常规,3570.32,17,C-2026,经销商
2026-05-15,西南,SKU-E,长尾,1902.39,9,C-2040,经销商
2026-05-15,华中,SKU-E,长尾,1841.72,9,C-2012,线上
2026-05-15,华东,SKU-E,长尾,3074.73,15,C-2176,经销商
2026-05-15,华南,SKU-A,核心,11745.45,58,C-2177,线下
2026-05-15,华东,SKU-A,核心,16478.72,82,C-2003,线下
2026-05-15,华东,SKU-B,核心,14059.16,70,C-2160,经销商
2026-05-15,华北,SKU-E,长尾,2100.35,10,C-2010,线上
2026-05-15,华中,SKU-A,核心,11635.61,58,C-2075,经销商
2026-05-15,华南,SKU-D,常规,4554.8,22,C-2122,经销商
2026-05-15,华中,SKU-C,常规,5834.59,29,C-2070,线下
2026-05-15,华中,SKU-D,常规,3807.65,19,C-2002,线下
2026-05-15,华东,SKU-C,常规,9845.14,49,C-2090,线下
2026-05-15,西南,SKU-C,常规,5180.92,25,C-2012,线下
2026-05-15,华东,SKU-D,常规,6566.63,32,C-2154,线上
2026-05-15,华北,SKU-B,核心,11779.22,58,C-2095,线上
2026-05-15,华北,SKU-C,常规,6962.37,34,C-2113,线下
2026-05-15,华南,SKU-E,长尾,2085.1,10,C-2014,线下
2026-05-15,华北,SKU-A,核心,15304.57,76,C-2003,线上
2026-05-15,华北,SKU-D,常规,5190.2,25,C-2058,线下
2026-05-15,华中,SKU-B,核心,6764.48,33,C-2079,经销商
2026-05-15,华南,SKU-C,常规,5672.12,28,C-2084,线上
2026-05-15,华南,SKU-B,核心,9537.82,47,C-2085,线下
2026-05-15,西南,SKU-D,常规,3583.61,17,C-2108,线下
2026-05-15,西南,SKU-A,核心,10889.01,54,C-2003,线下
2026-05-15,西南,SKU-B,核心,7494.08,37,C-2048,线上
2026-05-16,华中,SKU-B,核心,8042.54,40,C-2070,线下
2026-05-16,西南,SKU-D,常规,3439.12,17,C-2011,线下
2026-05-16,华北,SKU-D,常规,4813.62,24,C-2086,线上
2026-05-16,西南,SKU-E,长尾,1960.76,9,C-2057,线上
2026-05-16,华东,SKU-D,常规,6767.71,33,C-2025,线下
2026-05-16,华东,SKU-E,长尾,2913.13,14,C-2152,线上
2026-05-16,华南,SKU-D,常规,4591.75,22,C-2051,线下
2026-05-16,华东,SKU-B,核心,13203.69,66,C-2183,线下
2026-05-16,华南,SKU-C,常规,6678.63,33,C-2179,线上
2026-05-16,华南,SKU-B,核心,9216.88,46,C-2057,经销商
2026-05-16,华南,SKU-E,长尾,2054.49,10,C-2191,经销商
2026-05-16,华北,SKU-B,核心,9320.86,46,C-2015,线下
2026-05-16,华中,SKU-A,核心,11444.36,57,C-2160,线下
2026-05-16,华北,SKU-E,长尾,2349.06,11,C-2119,经销商
2026-05-16,华北,SKU-A,核心,14923.87,74,C-2070,线上
2026-05-16,华东,SKU-C,常规,8560.2,42,C-2077,线上
2026-05-16,西南,SKU-B,核心,8163.96,40,C-2009,线下
2026-05-16,华东,SKU-A,核心,19842.37,99,C-2009,经销商
2026-05-16,西南,SKU-C,常规,4147.23,20,C-2099,经销商
2026-05-16,华中,SKU-D,常规,4087.6,20,C-2015,线下
2026-05-16,西南,SKU-A,核心,10247.18,51,C-2104,线下
2026-05-16,华北,SKU-C,常规,6016.58,30,C-2020,经销商
2026-05-16,华中,SKU-C,常规,6244.14,31,C-2052,线下
2026-05-16,华中,SKU-E,长尾,2055.95,10,C-2182,经销商
2026-05-16,华南,SKU-A,核心,13835.65,69,C-2168,线上
2026-05-17,华南,SKU-E,长尾,2057.5,10,C-2144,线下
2026-05-17,西南,SKU-A,核心,10033.67,50,C-2146,线上
2026-05-17,华东,SKU-A,核心,18262.34,91,C-1002,线下
2026-05-17,华南,SKU-B,核心,10301.65,51,C-2135,线下
2026-05-17,华中,SKU-B,核心,8072.33,40,C-2022,线上
2026-05-17,华北,SKU-B,核心,10234.84,51,C-2021,线下
2026-05-17,华东,SKU-D,常规,6734.52,33,C-2013,经销商
2026-05-17,华东,SKU-B,核心,14810.06,74,C-2127,经销商
2026-05-17,西南,SKU-D,常规,2707.75,13,C-2022,线上
2026-05-17,西南,SKU-C,常规,5999.7,29,C-2149,线下
2026-05-17,华北,SKU-D,常规,4579.5,22,C-2057,线下
2026-05-17,华东,SKU-C,常规,8970.19,44,C-2046,经销商
2026-05-17,华北,SKU-A,核心,14837.25,74,C-2100,经销商
2026-05-17,华南,SKU-D,常规,4124.05,20,C-2013,线下
2026-05-17,华中,SKU-A,核心,10930.3,54,C-2153,线下
2026-05-17,华北,SKU-E,长尾,2390.76,11,C-2002,经销商
2026-05-17,西南,SKU-B,核心,8442.64,42,C-2144,线下
2026-05-17,华南,SKU-A,核心,12626.51,63,C-2152,线下
2026-05-17,华东,SKU-E,长尾,2852.84,14,C-2026,线下
2026-05-17,西南,SKU-E,长尾,1628.61,8,C-2052,线下
2026-05-17,华中,SKU-C,常规,6214.3,31,C-2072,线下
2026-05-17,华北,SKU-C,常规,7321.29,36,C-2096,线下
2026-05-17,华中,SKU-E,长尾,2009.79,10,C-2153,线下
2026-05-17,华中,SKU-D,常规,3627.65,18,C-2062,线下
2026-05-17,华南,SKU-C,常规,6766.53,33,C-2151,线上
2026-05-18,华北,SKU-C,常规,7458.7,37,C-2166,线下
2026-05-18,华中,SKU-B,核心,8520.44,42,C-2133,线下
2026-05-18,华中,SKU-A,核心,11394.02,56,C-2138,线上
2026-05-18,华南,SKU-A,核心,13809.49,69,C-2034,线上
2026-05-18,西南,SKU-C,常规,5677.73,28,C-2175,线下
2026-05-18,华东,SKU-B,核心,13485.45,67,C-2068,经销商
2026-05-18,华东,SKU-D,常规,5475.27,27,C-2017,经销商
2026-05-18,华北,SKU-D,常规,4225.81,21,C-2091,线下
2026-05-18,西南,SKU-A,核心,9961.41,49,C-2179,线上
2026-05-18,华北,SKU-B,核心,11160.81,55,C-2076,经销商
2026-05-18,华南,SKU-C,常规,6351.31,31,C-2165,经销商
2026-05-18,西南,SKU-E,长尾,1590.93,7,C-2145,经销商
2026-05-18,华东,SKU-C,常规,8947.03,44,C-2144,经销商
2026-05-18,华南,SKU-E,长尾,2073.91,10,C-2059,线下
2026-05-18,华中,SKU-E,长尾,1785.91,8,C-2082,线下
2026-05-18,华中,SKU-C,常规,5465.61,27,C-2074,线下
2026-05-18,华东,SKU-E,长尾,3506.08,17,C-2049,线下
2026-05-18,华南,SKU-D,常规,3894.24,19,C-2015,线上
2026-05-18,华北,SKU-A,核心,14099.35,70,C-2013,线下
2026-05-18,西南,SKU-D,常规,3506.94,17,C-2016,经销商
2026-05-18,华北,SKU-E,长尾,2325.01,11,C-2003,线下
2026-05-18,华中,SKU-D,常规,3475.85,17,C-2023,线下
2026-05-18,西南,SKU-B,核心,8274.51,41,C-2194,线上
2026-05-18,华东,SKU-A,核心,17536.71,87,C-2001,线上
2026-05-18,华南,SKU-B,核心,10881.19,54,C-2042,线上
2026-05-19,华东,SKU-E,长尾,3135.24,15,C-2018,线上
2026-05-19,华东,SKU-D,常规,5764.86,28,C-2151,线上
2026-05-19,华南,SKU-A,核心,14810.82,74,C-2166,经销商
2026-05-19,华南,SKU-C,常规,5770.57,28,C-2045,线下
2026-05-19,华北,SKU-B,核心,12258.42,61,C-2103,经销商
2026-05-19,华中,SKU-E,长尾,1934.05,9,C-2102,经销商
2026-05-19,西南,SKU-E,长尾,1679.09,8,C-2176,线下
2026-05-19,西南,SKU-B,核心,8855.35,44,C-2081,经销商
2026-05-19,华中,SKU-C,常规,6156.73,30,C-2091,线下
2026-05-19,华南,SKU-E,长尾,2250.73,11,C-2007,线下
2026-05-19,华北,SKU-A,核心,15522.11,77,C-2116,线上
2026-05-19,华东,SKU-B,核心,11526.72,57,C-2086,线下
2026-05-19,西南,SKU-A,核心,9991.55,49,C-2007,经销商
2026-05-19,华北,SKU-D,常规,4626.15,23,C-2167,线上
2026-05-19,华中,SKU-D,常规,3639.69,18,C-2043,线上
2026-05-19,华中,SKU-B,核心,8737.17,43,C-2031,经销商
2026-05-19,华东,SKU-C,常规,10172.27,50,C-2093,线上
2026-05-19,华南,SKU-B,核心,9258.19,46,C-2131,线下
2026-05-19,华北,SKU-C,常规,7651.56,38,C-2155,线下
2026-05-19,西南,SKU-C,常规,5550.52,27,C-2052,经销商
2026-05-19,华北,SKU-E,长尾,2489.24,12,C-2128,经销商
2026-05-19,华南,SKU-D,常规,4051.06,20,C-2083,经销商
2026-05-19,华中,SKU-A,核心,11377.66,56,C-2139,线下
2026-05-19,西南,SKU-D,常规,3372.97,16,C-2007,经销商
2026-05-19,华东,SKU-A,核心,17508.85,87,C-2011,线上
2026-05-20,华南,SKU-E,长尾,2171.26,10,C-2103,线下
2026-05-20,华中,SKU-C,常规,5609.35,28,C-2057,线下
2026-05-20,华中,SKU-A,核心,11338.82,56,C-2146,经销商
2026-05-20,西南,SKU-B,核心,8259.94,41,C-2113,线上
2026-05-20,华南,SKU-B,核心,8588.87,42,C-2065,线上
2026-05-20,华北,SKU-E,长尾,2306.44,11,C-2193,线下
2026-05-20,华东,SKU-A,核心,20861.59,104,C-2015,线上
2026-05-20,华东,SKU-C,常规,9448.08,47,C-2056,线下
2026-05-20,华中,SKU-B,核心,7652.38,38,C-2140,线上
2026-05-20,华东,SKU-B,核心,15533.18,77,C-2187,线下
2026-05-20,华中,SKU-D,常规,3849.69,19,C-2140,经销商
2026-05-20,华北,SKU-D,常规,4313.24,21,C-2004,线下
2026-05-20,华北,SKU-C,常规,7786.56,38,C-2176,线下
2026-05-20,华中,SKU-E,长尾,2048.36,10,C-2150,经销商
2026-05-20,西南,SKU-E,长尾,1762.22,8,C-2013,线上
2026-05-20,华南,SKU-A,核心,11133.04,55,C-2047,经销商
2026-05-20,华东,SKU-D,常规,6062.39,30,C-2154,经销商
2026-05-20,华南,SKU-C,常规,6865.9,34,C-2086,线下
2026-05-20,西南,SKU-A,核心,11273.67,56,C-2124,经销商
2026-05-20,华东,SKU-E,长尾,2741.5,13,C-2184,经销商
2026-05-20,西南,SKU-D,常规,3469.82,17,C-2036,线下
2026-05-20,华北,SKU-A,核心,13377.68,66,C-2167,经销商
2026-05-20,华南,SKU-D,常规,4442.93,22,C-2186,线下
2026-05-20,西南,SKU-C,常规,5328.97,26,C-2199,线上
2026-05-20,华北,SKU-B,核心,9636.06,48,C-2141,经销商
2026-05-21,华中,SKU-E,长尾,1941.27,9,C-2132,线下
2026-05-21,华中,SKU-A,核心,11384.84,56,C-2101,经销商
2026-05-21,华东,SKU-B,核心,13753.88,68,C-2152,经销商
2026-05-21,华南,SKU-C,常规,7399.74,36,C-2149,线上
2026-05-21,华东,SKU-C,常规,8978.55,44,C-2154,经销商
2026-05-21,华中,SKU-D,常规,3794.04,18,C-2052,线下
2026-05-21,西南,SKU-C,常规,6112.77,30,C-2105,线上
2026-05-21,华中,SKU-C,常规,6405.99,32,C-2118,线上
2026-05-21,华南,SKU-A,核心,13320.3,66,C-2106,线上
2026-05-21,华南,SKU-D,常规,4576.72,22,C-2100,线下
2026-05-21,华南,SKU-E,长尾,2103.37,10,C-2103,线上
2026-05-21,华北,SKU-C,常规,6993.08,34,C-1001,经销商
2026-05-21,华北,SKU-A,核心,11998.7,59,C-2078,经销商
2026-05-21,华北,SKU-E,长尾,2451.96,12,C-2049,线上
2026-05-21,华北,SKU-B,核心,10350.46,51,C-2102,线下
2026-05-21,华东,SKU-E,长尾,3090.07,15,C-2177,经销商
2026-05-21,西南,SKU-A,核心,10019.98,50,C-2161,线上
2026-05-21,西南,SKU-E,长尾,1941.78,9,C-2050,经销商
2026-05-21,华北,SKU-D,常规,5101.9,25,C-2166,经销商
2026-05-21,西南,SKU-D,常规,3453.0,17,C-2034,线上
2026-05-21,华中,SKU-B,核心,6604.48,33,C-2161,线下
2026-05-21,华南,SKU-B,核心,10795.53,53,C-2117,线上
2026-05-21,西南,SKU-B,核心,7149.54,35,C-2051,线上
2026-05-21,华东,SKU-A,核心,17359.96,86,C-2016,线上
2026-05-21,华东,SKU-D,常规,7182.96,35,C-2173,经销商
2026-05-22,华中,SKU-D,常规,3566.54,17,C-2162,线上
2026-05-22,华东,SKU-A,核心,17724.27,88,C-1001,线下
2026-05-22,华南,SKU-A,核心,12567.74,62,C-2087,线上
2026-05-22,华东,SKU-D,常规,6573.98,32,C-2029,线下
2026-05-22,华中,SKU-C,常规,5655.74,28,C-2048,经销商
2026-05-22,华中,SKU-E,长尾,1778.09,8,C-2078,线上
2026-05-22,华东,SKU-E,长尾,3304.34,16,C-2082,线下
2026-05-22,华中,SKU-A,核心,12542.42,62,C-2016,线下
2026-05-22,华北,SKU-E,长尾,2332.13,11,C-2188,线下
2026-05-22,西南,SKU-A,核心,9759.92,48,C-2151,经销商
2026-05-22,华南,SKU-C,常规,5945.78,29,C-2075,线下
2026-05-22,华南,SKU-D,常规,4663.55,23,C-2176,经销商
2026-05-22,华南,SKU-B,核心,9846.29,49,C-2012,线上
2026-05-22,华北,SKU-B,核心,11341.87,56,C-2105,线下
2026-05-22,西南,SKU-D,常规,3470.61,17,C-2032,经销商
2026-05-22,华中,SKU-B,核心,8153.0,40,C-2121,线上
2026-05-22,华东,SKU-B,核心,12970.37,64,C-2079,线上
2026-05-22,华南,SKU-E,长尾,2095.29,10,C-2068,线下
2026-05-22,华东,SKU-C,常规,9544.55,47,C-2017,经销商
2026-05-22,西南,SKU-B,核心,7255.75,36,C-2077,经销商
2026-05-22,西南,SKU-C,常规,4758.46,23,C-2187,线下
2026-05-22,华北,SKU-C,常规,6850.62,34,C-2006,线上
2026-05-22,华北,SKU-A,核心,14100.67,70,C-2195,经销商
2026-05-22,华北,SKU-D,常规,4798.08,23,C-2061,经销商
2026-05-22,西南,SKU-E,长尾,1815.15,9,C-2021,线上
2026-05-23,华中,SKU-C,常规,6744.35,33,C-2041,线上
2026-05-23,华南,SKU-D,常规,4253.46,21,C-2116,线下
2026-05-23,华北,SKU-B,核心,10666.18,53,C-2165,线下
2026-05-23,华中,SKU-E,长尾,2209.92,11,C-2168,经销商
2026-05-23,华东,SKU-B,核心,11833.91,59,C-2106,经销商
2026-05-23,华北,SKU-E,长尾,2109.61,10,C-2029,线下
2026-05-23,华北,SKU-A,核心,14027.66,70,C-2167,线下
2026-05-23,华东,SKU-D,常规,5887.0,29,C-2122,线下
2026-05-23,华南,SKU-C,常规,6103.74,30,C-2154,经销商
2026-05-23,华北,SKU-D,常规,4464.21,22,C-2190,线下
2026-05-23,华东,SKU-C,常规,8900.07,44,C-2182,经销商
2026-05-23,华东,SKU-E,长尾,3363.65,16,C-2013,线上
2026-05-23,西南,SKU-B,核心,7648.33,38,C-2187,线上
2026-05-23,西南,SKU-A,核心,11156.93,55,C-2194,线下
2026-05-23,华南,SKU-E,长尾,2016.46,10,C-2177,线上
2026-05-23,华南,SKU-B,核心,10840.58,54,C-2140,经销商
2026-05-23,华东,SKU-A,核心,19138.36,95,C-2004,线下
2026-05-23,华南,SKU-A,核心,13079.8,65,C-2186,经销商
2026-05-23,西南,SKU-E,长尾,1402.42,7,C-2052,经销商
2026-05-23,华中,SKU-D,常规,4318.02,21,C-2175,线上
2026-05-23,华中,SKU-A,核心,11140.59,55,C-2152,线下
2026-05-23,华北,SKU-C,常规,6358.93,31,C-2159,线上
2026-05-23,华中,SKU-B,核心,8843.36,44,C-2056,经销商
2026-05-23,西南,SKU-D,常规,3256.84,16,C-2112,线上
2026-05-23,西南,SKU-C,常规,5043.89,25,C-2003,线上
