date,region,state,city,category,sub_category,product,segment,customer_id,channel,sales,quantity,discount,profit
2018-05-07,East,New York,New York City,Furniture,Furnishings,Staple-based wall hangings,Consumer,CJ-12010,Standard Class,63.68,8,0.0,28.0192
2018-05-07,East,New York,New York City,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,Consumer,CJ-12010,Standard Class,44.4,3,0.0,22.2
2018-05-08,West,California,Los Angeles,Office Supplies,Paper,Xerox 1920,Consumer,TB-21625,First Class,17.94,3,0.0,8.073
2018-05-08,East,Ohio,Cleveland,Office Supplies,Paper,Xerox 1898,Consumer,CL-12565,Same Day,10.688,2,0.2,3.7408
2018-05-08,East,Ohio,Cleveland,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,Consumer,CL-12565,Same Day,1006.056,3,0.2,88.0299
2018-05-08,East,Ohio,Cleveland,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,Consumer,CL-12565,Same Day,58.112,2,0.2,7.264
2018-05-08,East,Ohio,Cleveland,Office Supplies,Storage,Hanging Personal Folder File,Consumer,CL-12565,Same Day,25.12,2,0.2,1.57
2018-05-08,East,Ohio,Cleveland,Office Supplies,Paper,Xerox 222,Consumer,CL-12565,Same Day,10.368,2,0.2,3.6288
2018-05-08,East,Delaware,Dover,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Corporate,GB-14530,Second Class,211.96,2,0.0,42.392
2018-05-09,Central,Texas,Austin,Office Supplies,Binders,Ibico Standard Transparent Covers,Corporate,CV-12805,Standard Class,13.184,4,0.8,-20.4352
2018-05-09,East,New York,New York City,Office Supplies,Art,Sanford Pocket Accent Highlighters,Home Office,PS-18970,Standard Class,8.0,5,0.0,3.44
2018-05-09,West,Washington,Seattle,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Consumer,SS-20590,Standard Class,93.98,2,0.0,13.1572
2018-05-09,East,Pennsylvania,Philadelphia,Office Supplies,Art,Newell 319,Consumer,JW-16075,Standard Class,79.36,5,0.2,9.92
2018-05-09,Central,Texas,Austin,Office Supplies,Binders,GBC VeloBind Cover Sets,Corporate,CV-12805,Standard Class,18.528,6,0.8,-27.792
2018-05-09,Central,Texas,Austin,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Corporate,CV-12805,Standard Class,48.784,4,0.8,-131.7168
2018-05-09,West,California,Los Angeles,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Corporate,RS-19420,Standard Class,32.04,4,0.0,14.418
2018-05-09,Central,Texas,Austin,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",Corporate,CV-12805,Standard Class,856.656,6,0.2,107.082
2018-05-09,East,Pennsylvania,Philadelphia,Office Supplies,Envelopes,Staple envelope,Consumer,JW-16075,Standard Class,9.344,1,0.2,3.504
2018-05-09,Central,Texas,Austin,Office Supplies,Paper,Xerox 1911,Corporate,CV-12805,Standard Class,76.64,2,0.2,26.824
2018-05-09,South,Virginia,Salem,Office Supplies,Art,4009 Highlighters by Sanford,Consumer,TH-21100,Second Class,27.86,7,0.0,9.1938
2018-05-09,Central,Texas,Houston,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hell,Consumer,MB-18085,Standard Class,19.136,2,0.2,1.9136
2018-05-10,Central,Illinois,Chicago,Office Supplies,Envelopes,Grip Seal Envelopes,Consumer,GM-14500,Standard Class,7.072,2,0.2,2.3868
2018-05-10,East,Pennsylvania,Philadelphia,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,Home Office,CS-12400,Second Class,743.988,2,0.4,-123.998
2018-05-10,West,Washington,Seattle,Office Supplies,Paper,Xerox 1965,Consumer,RD-19720,Standard Class,11.96,2,0.0,5.8604
2018-05-11,West,California,Los Angeles,Office Supplies,Paper,Xerox 1920,Consumer,TT-21070,First Class,5.98,1,0.0,2.691
2018-05-12,East,New York,New York City,Furniture,Furnishings,OIC Stacking Trays,Corporate,HM-14860,Standard Class,10.02,3,0.0,4.4088
2018-05-12,South,Virginia,Virginia Beach,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,Corporate,VG-21805,Standard Class,10.96,4,0.0,2.9592
2018-05-12,West,California,Mission Viejo,Office Supplies,Appliances,Staple holder,Consumer,VM-21835,Standard Class,8.67,1,0.0,2.3409
2018-05-12,West,California,Mission Viejo,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Consumer,VM-21835,Standard Class,120.0,6,0.0,46.8
2018-05-12,East,New York,New York City,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,Corporate,HM-14860,Standard Class,631.96,4,0.0,303.3408
2018-05-12,West,Washington,Seattle,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Consumer,JM-15580,Standard Class,54.9,5,0.0,26.901
2018-05-12,East,Pennsylvania,Philadelphia,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",Corporate,FM-14215,Standard Class,82.368,2,0.2,-19.5624
2018-05-14,South,Florida,Jacksonville,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,Corporate,MK-17905,Standard Class,57.582,3,0.7,-44.1462
2018-05-14,South,Florida,Jacksonville,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,Corporate,MK-17905,Standard Class,10.38,2,0.7,-7.612
2018-05-14,East,Ohio,Cincinnati,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Consumer,LH-17155,Same Day,79.384,1,0.2,29.769
2018-05-14,South,Florida,Jacksonville,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple I",Corporate,MK-17905,Standard Class,43.6,5,0.2,4.36
2018-05-14,South,Florida,Jacksonville,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,Corporate,MK-17905,Standard Class,13.392,8,0.7,-9.8208
2018-05-14,South,Florida,Jacksonville,Office Supplies,Art,Dixon Ticonderoga Pencils,Corporate,MK-17905,Standard Class,4.768,2,0.2,0.4172
2018-05-14,South,Florida,Jacksonville,Office Supplies,Paper,Xerox 23,Corporate,MK-17905,Standard Class,31.104,6,0.2,10.8864
2018-05-14,South,Florida,Jacksonville,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Corporate,MK-17905,Standard Class,30.192,3,0.2,8.3028
2018-05-14,West,Arizona,Yuma,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Corporate,TH-21235,Same Day,185.528,7,0.2,48.7011
2018-05-15,East,New York,New York City,Office Supplies,Binders,Binder Posts,Consumer,TT-21220,Standard Class,13.776,3,0.2,4.4772
2018-05-15,South,Florida,Fort Lauderdale,Office Supplies,Binders,GBC Instant Report Kit,Consumer,DP-13000,Second Class,7.764,4,0.7,-5.176
2018-05-15,East,Ohio,Springfield,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",Consumer,MN-17935,Second Class,15.232,4,0.2,5.5216
2018-05-15,South,Mississippi,Jackson,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,Home Office,SN-20710,Standard Class,511.84,8,0.0,240.5648
2018-05-15,South,Mississippi,Jackson,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,Home Office,SN-20710,Standard Class,91.96,4,0.0,25.7488
2018-05-15,South,Mississippi,Jackson,Office Supplies,Art,Newell 344,Home Office,SN-20710,Standard Class,8.34,3,0.0,2.1684
2018-05-16,East,Connecticut,Middletown,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",Consumer,JR-15670,Standard Class,552.56,4,0.0,0.0
2018-05-16,West,California,Los Angeles,Office Supplies,Paper,Xerox 196,Consumer,DO-13435,Second Class,17.34,3,0.0,8.4966
2018-05-16,West,California,Los Angeles,Office Supplies,Labels,Avery 481,Consumer,SC-20095,Second Class,27.72,9,0.0,13.3056
2018-05-16,West,California,Los Angeles,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Consumer,SC-20095,Second Class,282.84,4,0.0,19.7988
2018-05-17,Central,Illinois,Chicago,Furniture,Furnishings,Flat Face Poster Frame,Consumer,LW-17215,First Class,22.608,3,0.6,-10.1736
2018-05-17,Central,Illinois,Chicago,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Consumer,LW-17215,First Class,2.89,1,0.8,-4.7685
2018-05-17,Central,Illinois,Chicago,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,Consumer,LW-17215,First Class,7.896,3,0.2,2.4675
2018-05-17,Central,Illinois,Chicago,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Consumer,LW-17215,First Class,30.528,8,0.2,9.54
2018-05-17,East,Connecticut,Waterbury,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Consumer,AG-10900,First Class,173.24,4,0.0,17.324
2018-05-17,East,Connecticut,Waterbury,Office Supplies,Labels,Avery 519,Consumer,AG-10900,First Class,14.62,2,0.0,6.8714
2018-05-17,East,Connecticut,Waterbury,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,AG-10900,First Class,65.17,7,0.0,18.8993
2018-05-17,South,Florida,Apopka,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,Corporate,RP-19855,Standard Class,2.952,2,0.7,-2.1648
2018-05-17,South,Florida,Apopka,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Corporate,RP-19855,Standard Class,27.018,6,0.7,-21.6144
2018-05-18,West,California,San Francisco,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Consumer,EB-13930,Standard Class,17.94,3,0.0,8.7906
2018-05-18,West,California,San Francisco,Office Supplies,Storage,Home/Office Personal File Carts,Consumer,EB-13930,Standard Class,104.28,3,0.0,26.07
2018-05-19,Central,Indiana,Lafayette,Office Supplies,Art,Newell 341,Corporate,RP-19855,Standard Class,21.4,5,0.0,6.206
2018-05-19,West,California,Los Angeles,Office Supplies,Appliances,Staple holder,Corporate,AH-10690,Standard Class,87.84,8,0.0,23.7168
2018-05-19,West,California,San Francisco,Office Supplies,Binders,GBC Personal VeloBind Strips,Corporate,BT-11395,Standard Class,9.584,1,0.2,3.3544
2018-05-19,South,Virginia,Arlington,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,Consumer,LE-16810,Standard Class,641.96,2,0.0,179.7488
2018-05-19,East,New York,New York City,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Consumer,BN-11515,Standard Class,242.9,5,0.0,70.441
2018-05-19,East,New York,New York City,Office Supplies,Storage,Safco Industrial Wire Shelving System,Consumer,BN-11515,Standard Class,454.9,5,0.0,0.0
2018-05-19,East,New York,New York City,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,Consumer,BN-11515,Standard Class,35.92,4,0.0,15.0864
2018-05-19,East,New York,New York City,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Consumer,BN-11515,Standard Class,39.76,8,0.0,12.3256
2018-05-19,East,New York,New York City,Office Supplies,Binders,Recycled Easel Ring Binders,Consumer,BN-11515,Standard Class,47.744,4,0.2,14.92
2018-05-20,South,North Carolina,Asheville,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,Consumer,JK-15730,Same Day,1363.96,5,0.2,85.2475
2018-05-20,West,California,Vallejo,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Home Office,RB-19465,Standard Class,1049.2,5,0.0,272.792
2018-05-20,West,California,Vallejo,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Home Office,RB-19465,Standard Class,15.424,4,0.2,5.0128
2018-05-20,West,Colorado,Colorado Springs,Office Supplies,Binders,GBC Durable Plastic Covers,Home Office,EH-14125,First Class,40.635,7,0.7,-32.508
2018-05-20,South,Florida,Port Saint Lucie,Office Supplies,Binders,Avery Non-Stick Binders,Consumer,DB-13210,Standard Class,2.694,2,0.7,-2.245
2018-05-21,Central,Texas,Dallas,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,Corporate,AS-10285,Standard Class,82.656,9,0.2,30.996
2018-05-21,Central,Texas,Dallas,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Corporate,AS-10285,Standard Class,1.964,2,0.8,-3.2406
2018-05-21,West,California,Los Angeles,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Consumer,LH-17155,First Class,66.26,2,0.0,27.1666
2018-05-21,West,California,Los Angeles,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,Consumer,LH-17155,First Class,55.176,3,0.2,-12.4146
2018-05-21,East,Rhode Island,Warwick,Office Supplies,Paper,Easy-staple paper,Corporate,CP-12340,First Class,111.96,2,0.0,54.8604
2018-05-21,Central,Illinois,Chicago,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Corporate,SH-19975,Standard Class,3.798,3,0.8,-5.8869
2018-05-21,West,Nevada,Sparks,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,Corporate,LC-16930,Standard Class,2396.4,10,0.2,179.73
2018-05-22,East,New Jersey,Passaic,Technology,Phones,AT&T 841000 Phone,Consumer,AF-10870,Standard Class,345.0,5,0.0,86.25
2018-05-22,East,New Jersey,Passaic,Furniture,Tables,Bevis 36 x 72 Conference Tables,Consumer,AF-10870,Standard Class,174.286,2,0.3,-19.9184
2018-05-22,East,New Jersey,Passaic,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,Consumer,AF-10870,Standard Class,662.84,4,0.0,172.3384
2018-05-22,East,New Jersey,Passaic,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,Consumer,AF-10870,Standard Class,95.1,5,0.0,30.432
2018-05-22,East,New Jersey,Passaic,Technology,Phones,Digium D40 VoIP phone,Consumer,AF-10870,Standard Class,257.98,2,0.0,74.8142
2018-05-22,East,New Jersey,Passaic,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,Consumer,AF-10870,Standard Class,26.88,6,0.0,12.9024
2018-05-22,West,California,Los Angeles,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,Corporate,JE-15610,Standard Class,222.384,2,0.2,22.2384
2018-05-22,South,Georgia,Athens,Office Supplies,Labels,Avery 493,Consumer,JF-15490,Same Day,14.73,3,0.0,7.2177
2018-05-23,West,California,San Francisco,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",Consumer,LD-17005,Standard Class,37.05,3,0.0,16.302
2018-05-23,East,Pennsylvania,Philadelphia,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,Consumer,CC-12370,Standard Class,8399.976,4,0.4,1119.9968
2018-05-23,Central,Illinois,Chicago,Technology,Phones,Mitel MiVoice 5330e IP Phone,Consumer,KL-16645,Standard Class,1979.928,9,0.2,148.4946
2018-05-23,East,Pennsylvania,Philadelphia,Technology,Phones,Avaya 5410 Digital phone,Consumer,CC-12370,Standard Class,122.382,3,0.4,-24.4764
2018-05-23,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 224,Consumer,CC-12370,Standard Class,10.368,2,0.2,3.6288
2018-05-23,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Avery Legal 4-Ring Binder,Consumer,CC-12370,Standard Class,6.294,1,0.7,-4.196
2018-05-23,South,Alabama,Florence,Office Supplies,Paper,Xerox 1949,Home Office,AP-10720,Standard Class,4.98,1,0.0,2.4402
2018-05-24,South,Virginia,Newport News,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""",Home Office,EH-14125,Same Day,69.5,5,0.0,20.155
2018-05-24,South,Virginia,Newport News,Office Supplies,Paper,Xerox 1911,Home Office,EH-14125,Same Day,191.6,4,0.0,91.968
2018-05-24,East,Pennsylvania,Philadelphia,Office Supplies,Art,BIC Liqua Brite Liner,Home Office,DP-13390,Standard Class,16.656,3,0.2,3.3312
2018-05-25,South,Georgia,Columbus,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Home Office,JB-16045,Standard Class,19.36,2,0.0,9.2928
2018-05-25,South,Georgia,Columbus,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Home Office,JB-16045,Standard Class,24.96,4,0.0,6.24
2018-05-25,South,Georgia,Columbus,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Home Office,JB-16045,Standard Class,1267.65,9,0.0,152.118
2018-05-26,East,District of Columbia,Washington,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Consumer,TB-21280,Standard Class,9.64,2,0.0,4.4344
2018-05-26,East,District of Columbia,Washington,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Consumer,TB-21280,Standard Class,19.44,3,0.0,9.3312
2018-05-26,West,California,Santa Ana,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Consumer,SV-20785,Standard Class,371.976,3,0.2,116.2425
2018-05-26,West,California,Santa Ana,Office Supplies,Paper,Xerox 1946,Consumer,SV-20785,Standard Class,45.36,7,0.0,21.7728
2018-05-26,East,District of Columbia,Washington,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,Consumer,TB-21280,Standard Class,41.37,3,0.0,17.3754
2018-05-26,South,Florida,Delray Beach,Office Supplies,Storage,Advantus Rolling Drawer Organizers,Corporate,CP-12085,Second Class,184.704,6,0.2,13.8528
2018-05-26,South,Florida,Delray Beach,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Corporate,CP-12085,Second Class,47.92,2,0.2,11.98
2018-05-26,West,California,Santa Ana,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",Consumer,SV-20785,Standard Class,5.94,3,0.0,0.0
2018-05-26,East,District of Columbia,Washington,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Consumer,TB-21280,Standard Class,12.7,2,0.0,5.842
2018-05-26,Central,Wisconsin,Milwaukee,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,Consumer,CM-12235,Standard Class,26.94,3,0.0,11.3148
2018-05-26,East,Pennsylvania,Philadelphia,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",Corporate,TH-21235,Standard Class,1.504,1,0.2,0.1692
2018-05-26,West,California,Santa Ana,Furniture,Chairs,Global Low Back Tilter Chair,Consumer,SV-20785,Standard Class,484.704,6,0.2,-84.8232
2018-05-26,West,California,Santa Ana,Technology,Phones,Cisco SPA508G,Consumer,SV-20785,Standard Class,211.168,4,0.2,23.7564
2018-05-26,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,Holmes HEPA Air Purifier,Corporate,TH-21235,Standard Class,34.848,2,0.2,6.534
2018-05-26,Central,Texas,Fort Worth,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,Consumer,MS-17710,Same Day,63.992,1,0.2,-7.1991
2018-05-26,Central,Texas,Fort Worth,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Consumer,MS-17710,Same Day,14.352,3,0.2,5.2026
2018-05-26,Central,Texas,Fort Worth,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,Consumer,MS-17710,Same Day,388.43,5,0.3,-88.784
2018-05-26,Central,Texas,Fort Worth,Office Supplies,Paper,Xerox 212,Consumer,MS-17710,Same Day,10.368,2,0.2,3.6288
2018-05-27,Central,Illinois,Chicago,Office Supplies,Storage,Standard Rollaway File with Lock,Consumer,BS-11665,Standard Class,1297.368,9,0.2,97.3026
2018-05-27,Central,Michigan,Detroit,Office Supplies,Paper,Xerox 1910,Corporate,LA-16780,Second Class,144.12,3,0.0,69.1776
2018-05-27,West,California,Los Angeles,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Consumer,LS-17245,Standard Class,13.38,2,0.0,6.1548
2018-05-27,Central,Michigan,Detroit,Office Supplies,Paper,Xerox 1915,Corporate,LA-16780,Second Class,314.55,3,0.0,150.984
2018-05-27,Central,Michigan,Detroit,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,Corporate,LA-16780,Second Class,3504.9,5,0.0,700.98
2018-05-27,Central,Illinois,Chicago,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,Consumer,BS-11665,Standard Class,5.584,2,0.6,-1.6752
2018-05-27,Central,Illinois,Chicago,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,Consumer,BS-11665,Standard Class,25.176,3,0.6,-33.3582
2018-05-28,Central,Illinois,Park Ridge,Technology,Phones,Wilson Electronics DB Pro Signal Booster,Home Office,TN-21040,Standard Class,286.4,1,0.2,25.06
2018-05-28,West,California,Los Angeles,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",Consumer,CL-12565,Standard Class,22.72,4,0.2,7.384
2018-05-28,South,Florida,Tallahassee,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Corporate,KC-16675,Standard Class,62.192,13,0.2,19.435
2018-05-28,West,California,Los Angeles,Technology,Machines,Okidata C331dn Printer,Consumer,CL-12565,Standard Class,558.4,2,0.2,41.88
2018-05-28,West,California,Los Angeles,Technology,Accessories,Imation Clip USB flash drive - 8 GB,Consumer,CL-12565,Standard Class,131.6,7,0.0,7.896
2018-05-28,West,California,Los Angeles,Office Supplies,Paper,Xerox 1991,Consumer,CL-12565,Standard Class,182.72,8,0.0,84.0512
2018-05-28,South,Florida,Tallahassee,Furniture,Chairs,Novimex Fabric Task Chair,Corporate,KC-16675,Standard Class,390.272,8,0.2,-24.392
2018-05-28,South,Mississippi,Jackson,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",Consumer,VD-21670,Standard Class,185.88,6,0.0,50.1876
2018-05-28,West,California,Los Angeles,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Consumer,CL-12565,Standard Class,262.24,2,0.0,78.672
2018-05-28,East,New York,New York City,Office Supplies,Supplies,Fiskars Softgrip Scissors,Corporate,EH-13765,Same Day,54.9,5,0.0,15.372
2018-05-29,South,Tennessee,Nashville,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,Consumer,RB-19360,Standard Class,44.76,3,0.2,14.547
2018-05-29,South,Tennessee,Nashville,Office Supplies,Art,Newell 333,Consumer,RB-19360,Standard Class,4.448,2,0.2,0.3336
2018-05-29,South,Tennessee,Nashville,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,Consumer,RB-19360,Standard Class,11.277,3,0.7,-8.6457
2018-05-29,South,Alabama,Montgomery,Technology,Phones,Panasonic KX-TG9471B,Consumer,RL-19615,Second Class,979.95,5,0.0,274.386
2018-05-29,South,Alabama,Montgomery,Office Supplies,Binders,Presstex Flexible Ring Binders,Consumer,RL-19615,Second Class,22.75,5,0.0,11.375
2018-05-30,West,Colorado,Parker,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,Corporate,MY-17380,Standard Class,801.568,2,0.2,50.098
2018-05-30,South,Virginia,Arlington,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Corporate,EB-13750,Standard Class,26.55,9,0.0,12.744
2018-05-30,South,Virginia,Arlington,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Corporate,EB-13750,Standard Class,111.98,2,0.0,26.8752
2018-05-30,East,Ohio,Cincinnati,Technology,Copiers,Canon Imageclass D680 Copier / Fax,Corporate,BG-11695,First Class,839.988,2,0.4,69.999
2018-05-30,Central,Wisconsin,Superior,Office Supplies,Art,Newell 333,Home Office,EM-14140,Standard Class,5.56,2,0.0,1.4456
2018-05-30,Central,Wisconsin,Superior,Office Supplies,Storage,Eldon Simplefile Box Office,Home Office,EM-14140,Standard Class,49.76,4,0.0,13.9328
2018-05-30,South,Virginia,Springfield,Furniture,Tables,Hon Rectangular Conference Tables,Corporate,AH-10690,Standard Class,2275.5,10,0.0,386.835
2018-05-30,South,Virginia,Springfield,Office Supplies,Labels,Avery 473,Corporate,AH-10690,Standard Class,62.1,6,0.0,29.808
2018-05-30,South,Virginia,Springfield,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Corporate,AH-10690,Standard Class,1979.7,6,0.0,653.301
2018-05-30,West,Colorado,Parker,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lb",Corporate,MY-17380,Standard Class,32.792,1,0.2,11.8871
2018-05-30,West,Colorado,Parker,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,Corporate,MY-17380,Standard Class,2.376,3,0.7,-1.9008
2018-05-30,West,Colorado,Parker,Office Supplies,Binders,Vinyl Sectional Post Binders,Corporate,MY-17380,Standard Class,22.62,2,0.7,-15.08
2018-05-30,Central,Wisconsin,Superior,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Home Office,EM-14140,Standard Class,364.74,3,0.0,109.422
2018-05-30,West,California,Los Angeles,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,Corporate,JG-15310,Standard Class,167.84,8,0.0,11.7488
2018-05-30,Central,Wisconsin,Superior,Office Supplies,Art,Newell 343,Home Office,EM-14140,Standard Class,14.7,5,0.0,3.969
2018-05-30,Central,Wisconsin,Superior,Technology,Phones,VTech DS6151,Home Office,EM-14140,Standard Class,125.99,1,0.0,35.2772
2018-05-30,Central,Texas,Houston,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Consumer,AT-10735,Same Day,223.96,5,0.2,11.198
2018-05-30,Central,Wisconsin,Superior,Office Supplies,Paper,Xerox 217,Home Office,EM-14140,Standard Class,45.36,7,0.0,21.7728
2018-05-30,West,California,Los Angeles,Office Supplies,Paper,Xerox 228,Home Office,NL-18310,Standard Class,38.88,6,0.0,18.6624
2018-05-30,Central,Wisconsin,Superior,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Home Office,EM-14140,Standard Class,47.4,5,0.0,21.33
2018-05-30,Central,Texas,Houston,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Consumer,AT-10735,Same Day,79.96,5,0.2,7.996
2018-05-30,Central,Wisconsin,Superior,Office Supplies,Paper,Xerox 1915,Home Office,EM-14140,Standard Class,629.1,6,0.0,301.968
2018-05-30,West,Colorado,Parker,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,Corporate,MY-17380,Standard Class,14.952,2,0.7,-11.9616
2018-05-30,East,Ohio,Hamilton,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,Consumer,JM-16195,Standard Class,123.92,5,0.2,9.294
2018-05-30,South,North Carolina,Wilmington,Office Supplies,Binders,Angle-D Ring Binders,Consumer,RW-19690,First Class,3.282,2,0.7,-2.6256
2018-05-31,East,New York,New York City,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,Consumer,NM-18520,Standard Class,7.152,3,0.2,2.3244
2018-05-31,Central,Illinois,Decatur,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",Consumer,BP-11290,Standard Class,32.064,3,0.6,-12.8256
